airplane,air,0.653710634,0.346289366
airplane,airport,0.49138999,0.50861001
airplane,attendant,0.840255782,0.159744218
airplane,cloud,0.886421934,0.113578066
airplane,flight,0.371349096,0.628650904
airplane,food,0.862109587,0.137890413
airplane,journey,0.852128923,0.147871077
airplane,luggage,0.602821976,0.397178024
airplane,meal,0.855154783,0.144845217
airplane,passenger,0.539958864,0.460041136
airplane,pilot,0.551343024,0.448656976
airplane,runway,0.575892329,0.424107671
airplane,seat,0.723590434,0.276409566
airplane,sky,0.769363716,0.230636284
airplane,stewardess,0.615789652,0.384210348
airplane,suitcase,0.665644974,0.334355026
airplane,travel,0.761325568,0.238674432
airplane,trip,0.791760862,0.208239138
airplane,wings,0.686541468,0.313458532
apple,autumn,0.796975181,0.203024819
apple,banana,0.468159378,0.531840622
apple,core,0.917142659,0.082857341
apple,fruit,0.358985305,0.641014695
apple,green,0.79343237,0.20656763
apple,juice,0.552544355,0.447455645
apple,leaf,0.580367178,0.419632822
apple,orange,0.60796541,0.39203459
apple,orchard,0.462089896,0.537910104
apple,pie,0.607027024,0.392972976
apple,red,0.801651508,0.198348492
apple,seed,0.755747482,0.244252518
apple,teacher,0.847178772,0.152821228
apple,tree,0.585718244,0.414281756
apple,worm,0.729465753,0.270534247
ax,chop,0.530626208,0.469373792
ax,cut,0.61192596,0.38807404
ax,deodarant,N/A,N/A
ax,fire,0.833784029,0.166215971
ax,handle,0.824826762,0.175173238
ax,log,0.898207501,0.101792499
ax,lumberjack,0.72103405,0.27896595
ax,metal,0.792804554,0.207195446
ax,murderer,0.810521886,0.189478114
ax,spray,0.831429362,0.168570638
ax,steel,0.830767334,0.169232666
ax,tree,0.724174678,0.275825322
ax,wood,0.765438706,0.234561294
baby,blanket,0.730450332,0.269549668
baby,bottle,0.688106269,0.311893731
baby,cradle,0.705500484,0.294499516
baby,crib,0.471978009,0.528021991
baby,cry,0.765213564,0.234786436
baby,cute,0.644830614,0.355169386
baby,diaper,0.500743836,0.499256164
baby,milk,0.650627553,0.349372447
baby,mother,0.416023016,0.583976984
baby,pacify,0.916525826,0.083474174
baby,small,0.883141793,0.116858207
baby,sooth,0.897467203,0.102532797
baby,towel,0.759277344,0.240722656
baby,toy,0.684836328,0.315163672
bag,book,0.836578384,0.163421616
bag,computer,0.925901353,0.074098647
bag,food,0.845496386,0.154503614
bag,groceries,0.655284703,0.344715297
bag,hand,0.765121862,0.234878138
bag,handle,0.896424733,0.103575267
bag,laptop,0.679839939,0.320160061
bag,paper,0.766304627,0.233695373
bag,plastic,0.631366223,0.368633777
bag,school,0.937395349,0.062604651
bag,shopping,0.810828313,0.189171687
bag,wallet,0.442643762,0.557356238
bag,woman,0.826026335,0.173973665
bag,zipper,0.657387286,0.342612714
baker,apron,0.776224047,0.223775953
baker,bakery,0.329226017,0.670773983
baker,bread,0.528410405,0.471589595
baker,cake,0.601380616,0.398619384
baker,cookie,0.628988147,0.371011853
baker,cupcake,0.578420699,0.421579301
baker,dough,0.673942566,0.326057434
baker,flour,0.585434049,0.414565951
baker,hat,0.849614039,0.150385961
baker,muffin,0.666171163,0.333828837
baker,oven,0.648575366,0.351424634
baker,pastry,0.433215857,0.566784143
baker,pie,0.652069151,0.347930849
ball,baseball,0.744719565,0.255280435
ball,basket,0.613741428,0.386258572
ball,basketball,0.713987559,0.286012441
ball,beach,0.877302073,0.122697927
ball,bounce,0.616714388,0.383285612
ball,dog,0.810443714,0.189556286
ball,game,0.507156789,0.492843211
ball,hoop,0.528942287,0.471057713
ball,net,0.687470138,0.312529862
ball,park,0.860780895,0.139219105
ball,soccer,0.734981805,0.265018195
ball,sport,0.832187533,0.167812467
bank,atm,0.793661803,0.206338197
bank,bank,0,1
bank,burglar,0.832894266,0.167105734
bank,card,0.805338919,0.194661081
bank,cash,0.681327611,0.318672389
bank,cashier,0.676834643,0.323165357
bank,cheque,N/A,N/A
bank,clerk,0.765071809,0.234928191
bank,client,0.749353766,0.250646234
bank,credit,0.639378995,0.360621005
bank,currency,0.639627129,0.360372871
bank,customer,0.731676936,0.268323064
bank,guard,0.88751258,0.11248742
bank,investment,0.673893988,0.326106012
bank,loan,0.602156103,0.397843897
bank,money,0.738679379,0.261320621
bank,register,0.868577734,0.131422266
bank,robber,0.644646049,0.355353951
bank,safe,0.871507525,0.128492475
bank,security,0.816466808,0.183533192
bank,teller,0.525986284,0.474013716
bank,vault,0.710891783,0.289108217
bank,visa,0.895810537,0.104189463
barn,animals,0.68188566,0.31811434
barn,chicken,0.768918246,0.231081754
barn,cow,0.602708459,0.397291541
barn,farm,0.48005414,0.51994586
barn,farmer,0.670524508,0.329475492
barn,hay,0.481822371,0.518177629
barn,horse,0.482834876,0.517165124
barn,pig,0.625253379,0.374746621
barn,red,0.901540413,0.098459587
barn,straw,0.717656195,0.282343805
barn,tractor,0.56480521,0.43519479
barn,wood,0.679827034,0.320172966
beach,ball,0.877302073,0.122697927
beach,beachball,0.77562429,0.22437571
beach,bikini,0.556768864,0.443231136
beach,ocean,0.492598653,0.507401347
beach,sand,0.479481578,0.520518422
beach,sea,0.596835583,0.403164417
beach,summer,0.778306603,0.221693397
beach,sun,0.65574944,0.34425056
beach,sunshine,0.666208059,0.333791941
beach,swim,0.621671468,0.378328532
beach,swimsuit,0.651259363,0.348740637
beach,towel,0.768979415,0.231020585
beach,volleyball,0.727344483,0.272655517
beach,water,0.685866058,0.314133942
beak,bird,0.55453971,0.44546029
beak,duck,0.674480498,0.325519502
beak,eat,0.816569462,0.183430538
beak,food,0.958294198,0.041705802
beak,nest,0.577576905,0.422423095
beak,peck,0.698240399,0.301759601
beak,seed,0.912391298,0.087608702
beak,sharp,0.849426806,0.150573194
beak,worm,0.725731015,0.274268985
bear,berry,0.807540655,0.192459345
bear,big,0.826088011,0.173911989
bear,brown,0.787683651,0.212316349
bear,camping,0.860421702,0.139578298
bear,cave,0.755929857,0.244070143
bear,claw,0.773420855,0.226579145
bear,cub,0.597804099,0.402195901
bear,den,0.860887319,0.139112681
bear,fear,0.755983204,0.244016796
bear,fish,0.725108087,0.274891913
bear,forest,0.802075088,0.197924912
bear,fur,0.709144711,0.290855289
bear,honey,0.811963066,0.188036934
bear,salmon,0.731989086,0.268010914
bear,teeth,0.888684005,0.111315995
bear,tree,0.808147609,0.191852391
bed,bedroom,0.475359976,0.524640024
bed,blanket,0.600302041,0.399697959
bed,comforter,0.568735808,0.431264192
bed,duvet,0.429467857,0.570532143
bed,house,0.634688318,0.365311682
bed,mattress,0.437995791,0.562004209
bed,night,0.747944832,0.252055168
bed,pillow,0.436106086,0.563893914
bed,rest,0.768122002,0.231877998
bed,sheets,0.658576697,0.341423303
bed,sleep,0.422313511,0.577686489
bee,bear,0.760608792,0.239391208
bee,black,0.900063217,0.099936783
bee,comb,0.834020913,0.165979087
bee,flower,0.641157746,0.358842254
bee,hive,0.553771734,0.446228266
bee,honey,0.523589671,0.476410329
bee,nest,0.715574563,0.284425437
bee,pollen,0.670508862,0.329491138
bee,queen,0.748276889,0.251723111
bee,sting,0.747263968,0.252736032
bee,stinger,0.782290459,0.217709541
bee,stripes,0.96048452,0.03951548
bee,yellow,0.825904235,0.174095765
beer,alcohol,0.526547164,0.473452836
beer,bar,0.631933928,0.368066072
beer,belly,0.787823856,0.212176144
beer,bottle,0.47022742,0.52977258
beer,chips,0.808493033,0.191506967
beer,cup,0.699163377,0.300836623
beer,drink,0.363267601,0.636732399
beer,drunk,0.576819867,0.423180133
beer,foam,0.819602415,0.180397585
beer,glass,0.628112763,0.371887237
beer,keg,0.389080048,0.610919952
beer,liquor,0.399900794,0.600099206
beer,mug,0.656847298,0.343152702
beer,party,0.814793289,0.185206711
beer,person,0.85909313,0.14090687
beer,pub,0.549507469,0.450492531
beer,wine,0.378230453,0.621769547
bird,air,0.787548676,0.212451324
bird,beak,0.55453971,0.44546029
bird,cage,0.722599059,0.277400941
bird,cat,0.485373616,0.514626384
bird,chirp,0.709741712,0.290258288
bird,egg,0.653681099,0.346318901
bird,feather,0.713739038,0.286260962
bird,fly,0.72122255,0.27877745
bird,nest,0.518699437,0.481300563
bird,seed,0.889483526,0.110516474
bird,sing,0.861756146,0.138243854
bird,sky,0.74769181,0.25230819
bird,tree,0.638097018,0.361902982
bird,wings,0.672793895,0.327206105
bird,worm,0.674812376,0.325187624
boat,anchor,0.826123774,0.173876226
boat,captain,0.746078998,0.253921002
boat,dock,0.455108643,0.544891357
boat,engine,0.705563754,0.294436246
boat,fish,0.625212222,0.374787778
boat,lake,0.555189848,0.444810152
boat,motor,0.667515397,0.332484603
