bone,broken,0.145066
bone,cast,0.152318
bone,dinosaur,-0.001866
bone,dog,-0.000932
bone,marrow,-0.000834
bone,milk,0.0524
bone,muscle,0.194074
bone,skeleton,0.137159
bone,strong,0.137159
book,author,0.09034
book,bookmark,N/A
book,bookshelf,N/A
book,bookstore,N/A
book,cover,0.052159
book,glasses,0.063163
book,knowledge,0.067716
book,library,0.128476
book,page,0.162323
book,paper,0.065327
book,reading,0.080576
book,school,0.108553
book,words,0.057716
book,writer,0.176379
boy,car,-0.001513
boy,father,0.157615
boy,friend,0.066104
boy,games,-0.00109
boy,girl,0.111045
boy,male,0.140847
boy,penis,N/A
boy,school,0.133627
boy,sports,-0.001353
boy,toys,-0.001386
builder,bob,N/A
builder,brick,0.124662
builder,concrete,0.059382
builder,construction,0.27115
builder,equipment,N/A
builder,hammer,-0.001073
builder,hardhat,N/A
builder,helmet,-0.001346
builder,house,0.129475
builder,job,0.08812
builder,machine,0.055588
builder,nails,-0.001346
builder,tools,0.11285
builder,wood,0.090574
builder,work,-0.00177
cage,animal,0.131776
cage,bar,-0.001463
cage,bird,0.047296
cage,criminal,0.10958
cage,dog,0.104618
cage,jail,0.303199
cage,key,0.077452
cage,lion,0.059382
cage,lock,-0.001519
cage,metal,-0.001624
cage,prison,0.227374
cage,prisoner,0.116419
cage,zoo,0.249163
cake,baker,0.182672
cake,bakery,N/A
cake,birthday,0.057716
cake,candle,-0.001179
cake,chocolate,0.276967
cake,cream,0.05985
cake,flour,0.125948
cake,fork,0.161252
cake,frosting,0.259353
cake,gift,0.113232
cake,icing,0.305047
cake,oven,0.151898
cake,party,0.096058
cake,plate,0.131205
cake,platter,N/A
cake,present,0.06488
cake,stove,-0.001383
cake,sugar,0.19753
cake,vanilla,0.216626
camel,arab,N/A
camel,cactus,0.076718
camel,desert,-0.000897
camel,egypt,0.074206
camel,hump,N/A
camel,sand,-0.000897
camel,spit,0.06145
camel,water,-0.001346
candle,birthday,-0.001048
candle,cake,-0.001179
candle,candleholder,N/A
candle,fire,0.165726
candle,flame,0.188169
candle,heat,0.087408
candle,light,-0.000937
candle,lighter,0.222944
candle,match,0.416037
candle,night,-0.000662
candle,scent,-0.000662
candle,table,-0.000855
candle,wax,-0.000975
candle,wick,0.407995
candy,cavity,-0.001073
candy,child,0.067716
candy,halloween,-0.001476
candy,mouth,-0.00156
candy,sour,0.07293
candy,store,-0.001476
candy,sugar,0.153256
candy,sweet,0.230503
candy,wrapper,N/A
car,accident,-0.00214
car,collision,N/A
car,crash,0.098282
car,driver,0.198478
car,drive,0.105314
car,engine,0.098282
car,fuel,0.088502
car,garage,-0.001657
car,gas,0.12519
car,highway,0.26597
car,key,-0.001435
car,radio,-0.001725
car,road,0.120417
car,seat,-0.001513
car,speed,0.153363
car,steer,0.101624
car,street,0.101624
car,tire,0.12519
car,wheel,0.105314
castle,brick,0.06548
castle,bridge,-0.00121
castle,crown,0.175898
castle,dragon,0.102616
castle,guard,-0.001624
castle,king,0.175898
