2,boat,fish,"boat,fish"
-1,boat,sails,"NOT FOUND"
2,boat,anchor,"boat,anchor"
3,boat,engine,"boat,steam,engine"
2,boat,motor,"boat,motor"
-1,boat,paddles,"NOT FOUND"
2,boat,water,"boat,water"
2,boat,sea,"boat,sea"
2,boat,ocean,"boat,ocean"
3,boat,lake,"boat,moat,lake"
2,boat,river,"boat,river"
2,boat,dock,"boat,dock"
3,boat,summer,"boat,water,summer"
2,boat,captain,"boat,captain"
3,bone,strong,"bone,body,strong"
2,bone,broken,"bone,broken"
-1,bone,muscles,"NOT FOUND"
2,bone,body,"bone,body"
2,bone,marrow,"bone,marrow"
2,bone,dog,"bone,dog"
2,bone,skeleton,"bone,skeleton"
3,bone,dinosaur,"bone,teeth,dinosaur"
2,bone,cast,"bone,cast"
3,bone,milk,"bone,calcium,milk"
2,book,reading,"book,reading"
3,book,glasses,"book,reader,glasses"
2,book,page,"book,page"
2,book,paper,"book,paper"
2,book,words,"book,words"
-1,book,bookmark,"NOT FOUND"
2,book,writer,"book,writer"
2,book,author,"book,author"
2,book,cover,"book,cover"
2,book,school,"book,school"
2,book,library,"book,library"
-1,book,bookstore,"NOT FOUND"
-1,book,bookshelf,"NOT FOUND"
2,book,knowledge,"book,knowledge"
2,boy,girl,"boy,girl"
3,boy,father,"boy,son,father"
3,boy,car,"boy,toy,car"
-1,boy,penis,"NOT FOUND"
4,boy,games,"boy,partner,sex,games"
3,boy,toys,"boy,baby,toys"
3,boy,school,"boy,nerd,school"
3,boy,sports,"boy,active,sports"
2,boy,male,"boy,male"
2,boy,friend,"boy,friend"
2,builder,construction,"builder,construction"
3,builder,job,"builder,work,job"
2,builder,work,"builder,work"
3,builder,hammer,"builder,carpenter,hammer"
4,builder,helmet,"builder,body,head,helmet"
-1,builder,hardhat,"NOT FOUND"
3,builder,tools,"builder,work,tools"
-1,builder,equipment,"NOT FOUND"
-1,builder,machines,"NOT FOUND"
2,builder,house,"builder,house"
3,builder,wood,"builder,work,wood"
3,builder,brick,"builder,house,brick"
3,builder,nails,"builder,carpenter,nails"
3,builder,concrete,"builder,strong,concrete"
-1,builder,bob,"NOT FOUND"
2,cage,metal,"cage,metal"
-1,cage,bars,"NOT FOUND"
2,cage,lock,"cage,lock"
3,cage,key,"cage,lock,key"
2,cage,jail,"cage,jail"
2,cage,prison,"cage,prison"
2,cage,zoo,"cage,zoo"
2,cage,bird,"cage,bird"
2,cage,animal,"cage,animal"
3,cage,dog,"cage,fence,dog"
2,cage,lion,"cage,lion"
3,cage,criminal,"cage,prison,criminal"
2,cage,prisoner,"cage,prisoner"
-1,cake,gifts,"NOT FOUND"
-1,cake,presents,"NOT FOUND"
2,cake,frosting,"cake,frosting"
2,cake,icing,"cake,icing"
-1,cake,candles,"NOT FOUND"
2,cake,chocolate,"cake,chocolate"
2,cake,flour,"cake,flour"
3,cake,sugar,"cake,sweet,sugar"
3,cake,vanilla,"cake,ice cream,vanilla"
2,cake,cream,"cake,cream"
-1,cake,platter,"NOT FOUND"
3,cake,plate,"cake,food,plate"
4,cake,stove,"cake,baker,cook,stove"
3,cake,oven,"cake,baker,oven"
-1,cake,bakery,"NOT FOUND"
2,cake,birthday,"cake,birthday"
2,cake,party,"cake,party"
2,cake,baker,"cake,baker"
3,cake,fork,"cake,food,fork"
3,camel,spit,"camel,water,spit"
-1,camel,hump,"NOT FOUND"
2,camel,desert,"camel,desert"
3,camel,sand,"camel,egypt,sand"
2,camel,egypt,"camel,egypt"
2,camel,water,"camel,water"
3,camel,cactus,"camel,desert,cactus"
-1,camel,arabs,"NOT FOUND"
3,candle,match,"candle,light,match"
2,candle,wax,"candle,wax"
2,candle,wick,"candle,wick"
3,candle,cake,"candle,birthday,cake"
-1,candle,candleholder,"NOT FOUND"
3,candle,table,"candle,wicker,table"
2,candle,flame,"candle,flame"
2,candle,fire,"candle,fire"
2,candle,light,"candle,light"
3,candle,heat,"candle,electricity,heat"
3,candle,lighter,"candle,fire,lighter"
2,candle,birthday,"candle,birthday"
3,candle,night,"candle,flashlight,night"
3,candle,scent,"candle,incense,scent"
2,candy,sweet,"candy,sweet"
2,candy,sour,"candy,sour"
-1,candy,wrapper,"NOT FOUND"
2,candy,store,"candy,store"
3,candy,mouth,"candy,gum,mouth"
4,candy,cavity,"candy,gum,teeth,cavity"
2,candy,halloween,"candy,halloween"
2,candy,child,"candy,child"
2,candy,sugar,"candy,sugar"
-1,car,driving,"NOT FOUND"
-1,car,collision,"NOT FOUND"
2,car,accident,"car,accident"
2,car,crash,"car,crash"
-1,car,wheels,"NOT FOUND"
-1,car,tires,"NOT FOUND"
-1,car,steering wheel,"NOT FOUND"
-1,car,seats,"NOT FOUND"
2,car,engine,"car,engine"
3,car,radio,"car,console,radio"
2,car,key,"car,key"
2,car,street,"car,street"
2,car,highway,"car,highway"
2,car,road,"car,road"
2,car,garage,"car,garage"
2,car,fuel,"car,fuel"
2,car,gas,"car,gas"
2,car,speed,"car,speed"
2,car,driver,"car,driver"
2,castle,moat,"castle,moat"
-1,castle,bricks,"NOT FOUND"
-1,castle,stones,"NOT FOUND"
3,castle,bridge,"castle,moat,bridge"
2,castle,king,"castle,king"
2,castle,queen,"castle,queen"
3,castle,guard,"castle,palace,guard"
2,castle,knight,"castle,knight"
2,castle,princess,"castle,princess"
2,castle,prince,"castle,prince"
3,castle,royalty,"castle,queen,royalty"
3,castle,wealth,"castle,mansion,wealth"
